error_type,timestamp,provider,model,session,entry,error_detail,status,attempt,signal,source_file,evidence
backend_retry,2026-08-03 01:25:49,,,,,ReadTimeout,,1/8,timeout_failures,proxy.log.2026-08-03_03,"2026-08-03 01:25:49,691 - WARNING - backend_retry path=v1/chat/completions stream=True attempt=1/8 delay=0.272s signal=timeout_failures error=ReadTimeout"
backend_retry,2026-08-03 01:29:45,,,,,ReadTimeout,,2/8,timeout_failures,proxy.log.2026-08-03_03,"2026-08-03 01:29:45,826 - WARNING - backend_retry path=v1/chat/completions stream=True attempt=2/8 delay=0.468s signal=timeout_failures error=ReadTimeout"
backend_retry,2026-08-03 01:29:48,,,,,ReadTimeout,,1/8,timeout_failures,proxy.log.2026-08-03_03,"2026-08-03 01:29:48,675 - WARNING - backend_retry path=v1/chat/completions stream=True attempt=1/8 delay=0.242s signal=timeout_failures error=ReadTimeout"
upstream_http_error,2026-08-03 01:33:27,,,,,,400,,,proxy.log.2026-08-03_03,"2026-08-03 01:33:27,218 - WARNING - [remote] upstream error status=400 url=https://opencode.ai/zen/go/v1/chat/completions body={""error"":{""param"":null,""type"":""invalid_request_error"",""code"":""invalid_request_error"",""message"":""Error from provider (Console Go): Upstream request failed: [invalid_request_error] The `reasoning_content` in the thinking mode must be passed back to the API.""}}"
upstream_http_error,2026-08-03 01:33:28,,,,,,400,,,proxy.log.2026-08-03_03,"2026-08-03 01:33:28,156 - WARNING - [remote] upstream error status=400 url=https://opencode.ai/zen/go/v1/chat/completions body={""error"":{""param"":null,""type"":""invalid_request_error"",""code"":""invalid_request_error"",""message"":""Error from provider (Console Go): Upstream request failed: [invalid_request_error] The `reasoning_content` in the thinking mode must be passed back to the API.""}}"
upstream_http_error,2026-08-03 01:33:28,,,,,,400,,,proxy.log.2026-08-03_03,"2026-08-03 01:33:28,978 - WARNING - [remote] upstream error status=400 url=https://api.deepseek.com/v1/chat/completions body={""error"":{""message"":""The `reasoning_content` in the thinking mode must be passed back to the API."",""type"":""invalid_request_error"",""param"":null,""code"":""invalid_request_error""}}"
upstream_http_error,2026-08-03 01:33:44,,,,,,400,,,proxy.log.2026-08-03_03,"2026-08-03 01:33:44,268 - WARNING - [remote] upstream error status=400 url=https://opencode.ai/zen/go/v1/chat/completions body={""error"":{""param"":null,""type"":""invalid_request_error"",""code"":""invalid_request_error"",""message"":""Error from provider (Console Go): Upstream request failed: [invalid_request_error] The `reasoning_content` in the thinking mode must be passed back to the API.""}}"
upstream_http_error,2026-08-03 01:33:45,,,,,,400,,,proxy.log.2026-08-03_03,"2026-08-03 01:33:45,118 - WARNING - [remote] upstream error status=400 url=https://opencode.ai/zen/go/v1/chat/completions body={""error"":{""param"":null,""type"":""invalid_request_error"",""code"":""invalid_request_error"",""message"":""Error from provider (Console Go): Upstream request failed: [invalid_request_error] The `reasoning_content` in the thinking mode must be passed back to the API.""}}"
upstream_http_error,2026-08-03 01:33:47,,,,,,400,,,proxy.log.2026-08-03_03,"2026-08-03 01:33:47,687 - WARNING - [remote] upstream error status=400 url=https://opencode.ai/zen/go/v1/chat/completions body={""error"":{""param"":null,""type"":""invalid_request_error"",""code"":""invalid_request_error"",""message"":""Error from provider (Console Go): Upstream request failed: [invalid_request_error] The `reasoning_content` in the thinking mode must be passed back to the API.""}}"
upstream_http_error,2026-08-03 01:33:48,,,,,,400,,,proxy.log.2026-08-03_03,"2026-08-03 01:33:48,757 - WARNING - [remote] upstream error status=400 url=https://opencode.ai/zen/go/v1/chat/completions body={""error"":{""param"":null,""type"":""invalid_request_error"",""code"":""invalid_request_error"",""message"":""Error from provider (Console Go): Upstream request failed: [invalid_request_error] The `reasoning_content` in the thinking mode must be passed back to the API.""}}"
upstream_http_error,2026-08-03 01:35:49,,,,,,400,,,proxy.log.2026-08-03_03,"2026-08-03 01:35:49,699 - WARNING - [remote] upstream error status=400 url=https://opencode.ai/zen/go/v1/chat/completions body={""error"":{""param"":null,""type"":""invalid_request_error"",""code"":""invalid_request_error"",""message"":""Error from provider (Console Go): Upstream request failed: [invalid_request_error] The `reasoning_content` in the thinking mode must be passed back to the API.""}}"
upstream_http_error,2026-08-03 01:35:50,,,,,,400,,,proxy.log.2026-08-03_03,"2026-08-03 01:35:50,632 - WARNING - [remote] upstream error status=400 url=https://opencode.ai/zen/go/v1/chat/completions body={""error"":{""param"":null,""type"":""invalid_request_error"",""code"":""invalid_request_error"",""message"":""Error from provider (Console Go): Upstream request failed: [invalid_request_error] The `reasoning_content` in the thinking mode must be passed back to the API.""}}"
upstream_http_error,2026-08-03 01:35:51,,,,,,400,,,proxy.log.2026-08-03_03,"2026-08-03 01:35:51,526 - WARNING - [remote] upstream error status=400 url=https://api.deepseek.com/v1/chat/completions body={""error"":{""message"":""The `reasoning_content` in the thinking mode must be passed back to the API."",""type"":""invalid_request_error"",""param"":null,""code"":""invalid_request_error""}}"
upstream_http_error,2026-08-03 01:35:54,,,,,,400,,,proxy.log.2026-08-03_03,"2026-08-03 01:35:54,493 - WARNING - [remote] upstream error status=400 url=https://opencode.ai/zen/go/v1/chat/completions body={""error"":{""param"":null,""type"":""invalid_request_error"",""code"":""invalid_request_error"",""message"":""Error from provider (Console Go): Upstream request failed: [invalid_request_error] The `reasoning_content` in the thinking mode must be passed back to the API.""}}"
upstream_http_error,2026-08-03 01:36:15,,,,,,400,,,proxy.log.2026-08-03_03,"2026-08-03 01:36:15,004 - WARNING - [remote] upstream error status=400 url=https://opencode.ai/zen/go/v1/chat/completions body={""error"":{""param"":null,""type"":""invalid_request_error"",""code"":""invalid_request_error"",""message"":""Error from provider (Console Go): Upstream request failed: [invalid_request_error] The `reasoning_content` in the thinking mode must be passed back to the API.""}}"
upstream_http_error,2026-08-03 01:36:15,,,,,,400,,,proxy.log.2026-08-03_03,"2026-08-03 01:36:15,797 - WARNING - [remote] upstream error status=400 url=https://opencode.ai/zen/go/v1/chat/completions body={""error"":{""param"":null,""type"":""invalid_request_error"",""code"":""invalid_request_error"",""message"":""Error from provider (Console Go): Upstream request failed: [invalid_request_error] The `reasoning_content` in the thinking mode must be passed back to the API.""}}"
upstream_http_error,2026-08-03 01:36:17,,,,,,400,,,proxy.log.2026-08-03_03,"2026-08-03 01:36:17,717 - WARNING - [remote] upstream error status=400 url=https://opencode.ai/zen/go/v1/chat/completions body={""error"":{""param"":null,""type"":""invalid_request_error"",""code"":""invalid_request_error"",""message"":""Error from provider (Console Go): Upstream request failed: [invalid_request_error] The `reasoning_content` in the thinking mode must be passed back to the API.""}}"
stream_finish_error,2026-08-03 01:42:38,opencode-go,deepseek-v4-flash,019fc509-e0b6-7b46-8982-155219fd2815,opencode-go-2-deepseek,finish_reason:error,,,,proxy.log.2026-08-03_03,"2026-08-03 01:42:38,690 - INFO - Stream finished: reason=error session=019fc509-e0b6-7b46-8982-155219fd2815 provider=opencode-go model=deepseek-v4-flash entry=opencode-go-2-deepseek request=[{'type': 'text', 'text': 'Review the following podcast script.\n\n| Speaker | S..."
backend_retry,2026-08-03 01:46:05,,,,,ReadTimeout,,1/8,timeout_failures,proxy.log.2026-08-03_03,"2026-08-03 01:46:05,413 - WARNING - backend_retry path=v1/chat/completions stream=True attempt=1/8 delay=0.193s signal=timeout_failures error=ReadTimeout"
upstream_http_error,2026-08-03 01:48:35,,,,,,400,,,proxy.log.2026-08-03_03,"2026-08-03 01:48:35,136 - WARNING - [remote] upstream error status=400 url=https://opencode.ai/zen/go/v1/chat/completions body={""error"":{""param"":null,""type"":""invalid_request_error"",""code"":""invalid_request_error"",""message"":""Error from provider (Console Go): Upstream request failed: [invalid_request_error] The `reasoning_content` in the thinking mode must be passed back to the API.""}}"
upstream_http_error,2026-08-03 01:48:35,,,,,,400,,,proxy.log.2026-08-03_03,"2026-08-03 01:48:35,924 - WARNING - [remote] upstream error status=400 url=https://opencode.ai/zen/go/v1/chat/completions body={""error"":{""param"":null,""type"":""invalid_request_error"",""code"":""invalid_request_error"",""message"":""Error from provider (Console Go): Upstream request failed: [invalid_request_error] The `reasoning_content` in the thinking mode must be passed back to the API.""}}"
upstream_http_error,2026-08-03 01:48:36,,,,,,400,,,proxy.log.2026-08-03_03,"2026-08-03 01:48:36,519 - WARNING - [remote] upstream error status=400 url=https://api.deepseek.com/v1/chat/completions body={""error"":{""message"":""The `reasoning_content` in the thinking mode must be passed back to the API."",""type"":""invalid_request_error"",""param"":null,""code"":""invalid_request_error""}}"
upstream_http_error,2026-08-03 01:48:52,,,,,,400,,,proxy.log.2026-08-03_03,"2026-08-03 01:48:52,297 - WARNING - [remote] upstream error status=400 url=https://opencode.ai/zen/go/v1/chat/completions body={""error"":{""param"":null,""type"":""invalid_request_error"",""code"":""invalid_request_error"",""message"":""Error from provider (Console Go): Upstream request failed: [invalid_request_error] The `reasoning_content` in the thinking mode must be passed back to the API.""}}"
upstream_http_error,2026-08-03 01:48:53,,,,,,400,,,proxy.log.2026-08-03_03,"2026-08-03 01:48:53,082 - WARNING - [remote] upstream error status=400 url=https://opencode.ai/zen/go/v1/chat/completions body={""error"":{""param"":null,""type"":""invalid_request_error"",""code"":""invalid_request_error"",""message"":""Error from provider (Console Go): Upstream request failed: [invalid_request_error] The `reasoning_content` in the thinking mode must be passed back to the API.""}}"
upstream_http_error,2026-08-03 01:56:50,,,,,,400,,,proxy.log.2026-08-03_03,"2026-08-03 01:56:50,852 - WARNING - [remote] upstream error status=400 url=https://opencode.ai/zen/go/v1/chat/completions body={""error"":{""param"":null,""type"":""invalid_request_error"",""code"":""invalid_request_error"",""message"":""Error from provider (Console Go): Upstream request failed: [invalid_request_error] The `reasoning_content` in the thinking mode must be passed back to the API.""}}"
upstream_http_error,2026-08-03 01:56:51,,,,,,400,,,proxy.log.2026-08-03_03,"2026-08-03 01:56:51,557 - WARNING - [remote] upstream error status=400 url=https://opencode.ai/zen/go/v1/chat/completions body={""error"":{""param"":null,""type"":""invalid_request_error"",""code"":""invalid_request_error"",""message"":""Error from provider (Console Go): Upstream request failed: [invalid_request_error] The `reasoning_content` in the thinking mode must be passed back to the API.""}}"
upstream_http_error,2026-08-03 01:56:52,,,,,,400,,,proxy.log.2026-08-03_03,"2026-08-03 01:56:52,163 - WARNING - [remote] upstream error status=400 url=https://opencode.ai/zen/go/v1/chat/completions body={""error"":{""param"":null,""type"":""invalid_request_error"",""code"":""invalid_request_error"",""message"":""Error from provider (Console Go): Upstream request failed: [invalid_request_error] The `reasoning_content` in the thinking mode must be passed back to the API.""}}"
upstream_http_error,2026-08-03 01:56:52,,,,,,400,,,proxy.log.2026-08-03_03,"2026-08-03 01:56:52,396 - WARNING - [remote] upstream error status=400 url=https://opencode.ai/zen/go/v1/chat/completions body={""error"":{""param"":null,""type"":""invalid_request_error"",""code"":""invalid_request_error"",""message"":""Error from provider (Console Go): Upstream request failed: [invalid_request_error] The `reasoning_content` in the thinking mode must be passed back to the API.""}}"
upstream_http_error,2026-08-03 01:56:52,,,,,,400,,,proxy.log.2026-08-03_03,"2026-08-03 01:56:52,735 - WARNING - [remote] upstream error status=400 url=https://api.deepseek.com/v1/chat/completions body={""error"":{""message"":""The `reasoning_content` in the thinking mode must be passed back to the API."",""type"":""invalid_request_error"",""param"":null,""code"":""invalid_request_error""}}"
upstream_http_error,2026-08-03 01:56:52,,,,,,400,,,proxy.log.2026-08-03_03,"2026-08-03 01:56:52,913 - WARNING - [remote] upstream error status=400 url=https://api.deepseek.com/v1/chat/completions body={""error"":{""message"":""The `reasoning_content` in the thinking mode must be passed back to the API."",""type"":""invalid_request_error"",""param"":null,""code"":""invalid_request_error""}}"
upstream_http_error,2026-08-03 01:56:58,,,,,,400,,,proxy.log.2026-08-03_03,"2026-08-03 01:56:58,037 - WARNING - [remote] upstream error status=400 url=https://opencode.ai/zen/go/v1/chat/completions body={""error"":{""param"":null,""type"":""invalid_request_error"",""code"":""invalid_request_error"",""message"":""Error from provider (Console Go): Upstream request failed: [invalid_request_error] The `reasoning_content` in the thinking mode must be passed back to the API.""}}"
upstream_http_error,2026-08-03 01:56:58,,,,,,400,,,proxy.log.2026-08-03_03,"2026-08-03 01:56:58,923 - WARNING - [remote] upstream error status=400 url=https://opencode.ai/zen/go/v1/chat/completions body={""error"":{""param"":null,""type"":""invalid_request_error"",""code"":""invalid_request_error"",""message"":""Error from provider (Console Go): Upstream request failed: [invalid_request_error] The `reasoning_content` in the thinking mode must be passed back to the API.""}}"
stream_finish_error,2026-08-03 01:58:40,opencode-go,deepseek-v4-flash,019fc51a-c1ca-70d9-b4a4-ed68cc104a52,opencode-go-2-deepseek,finish_reason:error,,,,proxy.log.2026-08-03_03,"2026-08-03 01:58:40,679 - INFO - Stream finished: reason=error session=019fc51a-c1ca-70d9-b4a4-ed68cc104a52 provider=opencode-go model=deepseek-v4-flash entry=opencode-go-2-deepseek request=[{'type': 'text', 'text': 'Below is a podcast script followed by feedback from 6..."
stream_finish_error,2026-08-03 02:02:11,opencode,deepseek-v4-flash-free,019fc522-1585-7c62-a76f-f9e4292f2cea,opencode-deepseek-free,finish_reason:error,,,,proxy.log.2026-08-03_03,"2026-08-03 02:02:11,005 - INFO - Stream finished: reason=error session=019fc522-1585-7c62-a76f-f9e4292f2cea provider=opencode model=deepseek-v4-flash-free entry=opencode-deepseek-free request=[{'type': 'text', 'text': 'Review the following podcast script.\n\n| Speaker | S..."
stream_finish_error,2026-08-03 02:03:11,opencode,deepseek-v4-flash-free,019fc51f-c168-7061-aebf-0d3c5cf7a9e2,opencode-deepseek-free,finish_reason:error,,,,proxy.log.2026-08-03_03,"2026-08-03 02:03:11,163 - INFO - Stream finished: reason=error session=019fc51f-c168-7061-aebf-0d3c5cf7a9e2 provider=opencode model=deepseek-v4-flash-free entry=opencode-deepseek-free request=[{'type': 'text', 'text': '[READ-ONLY AUDIT] [PHASE 2 — DEEP CODE ANALYSIS] You ..."
stream_finish_error,2026-08-03 02:04:11,opencode,deepseek-v4-flash-free,019fc524-3d0e-7624-8493-2d2fbd0c2b99,opencode-deepseek-free,finish_reason:error,,,,proxy.log.2026-08-03_03,"2026-08-03 02:04:11,346 - INFO - Stream finished: reason=error session=019fc524-3d0e-7624-8493-2d2fbd0c2b99 provider=opencode model=deepseek-v4-flash-free entry=opencode-deepseek-free request=[{'type': 'text', 'text': '/intake The agents now respect a code freeze, prevent..."
stream_finish_error,2026-08-03 02:05:11,opencode,deepseek-v4-flash-free,019fc524-8266-7dcc-907a-ffd43bb69b05,opencode-deepseek-free,finish_reason:error,,,,proxy.log.2026-08-03_03,"2026-08-03 02:05:11,610 - INFO - Stream finished: reason=error session=019fc524-8266-7dcc-907a-ffd43bb69b05 provider=opencode model=deepseek-v4-flash-free entry=opencode-deepseek-free request=[{'type': 'text', 'text': 'Review the following podcast script.\n\n| Speaker | S..."
backend_retry,2026-08-03 02:09:01,,,,,ReadTimeout,,1/8,timeout_failures,proxy.log.2026-08-03_03,"2026-08-03 02:09:01,007 - WARNING - backend_retry path=v1/chat/completions stream=True attempt=1/8 delay=0.238s signal=timeout_failures error=ReadTimeout"
stream_finish_error,2026-08-03 02:09:12,opencode,deepseek-v4-flash-free,019fc50d-8a34-7ded-b3d3-52ee55809245,opencode-deepseek-free,finish_reason:error,,,,proxy.log.2026-08-03_03,"2026-08-03 02:09:12,230 - INFO - Stream finished: reason=error session=019fc50d-8a34-7ded-b3d3-52ee55809245 provider=opencode model=deepseek-v4-flash-free entry=opencode-deepseek-free request=[{'type': 'text', 'text': '<skill name=""implement"" location=""/home/rgardler/.pi/..."
backend_retry,2026-08-03 02:09:29,,,,,ReadTimeout,,1/8,timeout_failures,proxy.log.2026-08-03_03,"2026-08-03 02:09:29,409 - WARNING - backend_retry path=v1/chat/completions stream=True attempt=1/8 delay=0.193s signal=timeout_failures error=ReadTimeout"
backend_retry,2026-08-03 02:13:43,,,,,ReadTimeout,,2/8,timeout_failures,proxy.log.2026-08-03_03,"2026-08-03 02:13:43,539 - WARNING - backend_retry path=v1/chat/completions stream=True attempt=2/8 delay=0.383s signal=timeout_failures error=ReadTimeout"
backend_retry,2026-08-03 02:15:01,,,,,ReadTimeout,,1/8,timeout_failures,proxy.log.2026-08-03_03,"2026-08-03 02:15:01,819 - WARNING - backend_retry path=v1/chat/completions stream=True attempt=1/8 delay=0.262s signal=timeout_failures error=ReadTimeout"
backend_retry,2026-08-03 02:15:34,,,,,ReadTimeout,,1/8,timeout_failures,proxy.log.2026-08-03_03,"2026-08-03 02:15:34,073 - WARNING - backend_retry path=v1/chat/completions stream=True attempt=1/8 delay=0.235s signal=timeout_failures error=ReadTimeout"
backend_retry,2026-08-03 02:15:56,,,,,ReadTimeout,,1/8,timeout_failures,proxy.log.2026-08-03_03,"2026-08-03 02:15:56,343 - WARNING - backend_retry path=v1/chat/completions stream=True attempt=1/8 delay=0.263s signal=timeout_failures error=ReadTimeout"
backend_retry,2026-08-03 02:17:54,,,,,ReadTimeout,,1/8,timeout_failures,proxy.log.2026-08-03_03,"2026-08-03 02:17:54,466 - WARNING - backend_retry path=v1/chat/completions stream=True attempt=1/8 delay=0.227s signal=timeout_failures error=ReadTimeout"
backend_retry,2026-08-03 02:17:57,,,,,ReadTimeout,,3/8,timeout_failures,proxy.log.2026-08-03_03,"2026-08-03 02:17:57,861 - WARNING - backend_retry path=v1/chat/completions stream=True attempt=3/8 delay=0.891s signal=timeout_failures error=ReadTimeout"
backend_retry,2026-08-03 02:18:51,,,,,ReadTimeout,,2/8,timeout_failures,proxy.log.2026-08-03_03,"2026-08-03 02:18:51,378 - WARNING - backend_retry path=v1/chat/completions stream=True attempt=2/8 delay=0.408s signal=timeout_failures error=ReadTimeout"
backend_retry,2026-08-03 02:18:52,,,,,ReadTimeout,,2/8,timeout_failures,proxy.log.2026-08-03_03,"2026-08-03 02:18:52,633 - WARNING - backend_retry path=v1/chat/completions stream=True attempt=2/8 delay=0.422s signal=timeout_failures error=ReadTimeout"
backend_retry,2026-08-03 02:19:20,,,,,ReadTimeout,,2/8,timeout_failures,proxy.log.2026-08-03_03,"2026-08-03 02:19:20,517 - WARNING - backend_retry path=v1/chat/completions stream=True attempt=2/8 delay=0.375s signal=timeout_failures error=ReadTimeout"
backend_retry,2026-08-03 02:22:12,,,,,ReadTimeout,,4/8,timeout_failures,proxy.log.2026-08-03_03,"2026-08-03 02:22:12,689 - WARNING - backend_retry path=v1/chat/completions stream=True attempt=4/8 delay=1.563s signal=timeout_failures error=ReadTimeout"
backend_retry,2026-08-03 02:22:43,,,,,ReadTimeout,,3/8,timeout_failures,proxy.log.2026-08-03_03,"2026-08-03 02:22:43,610 - WARNING - backend_retry path=v1/chat/completions stream=True attempt=3/8 delay=1.244s signal=timeout_failures error=ReadTimeout"
backend_retry,2026-08-03 02:22:44,,,,,ReadTimeout,,3/8,timeout_failures,proxy.log.2026-08-03_03,"2026-08-03 02:22:44,807 - WARNING - backend_retry path=v1/chat/completions stream=True attempt=3/8 delay=1.119s signal=timeout_failures error=ReadTimeout"
backend_retry,2026-08-03 02:26:09,,,,,ReadTimeout,,4/8,timeout_failures,proxy.log.2026-08-03_03,"2026-08-03 02:26:09,839 - WARNING - backend_retry path=v1/chat/completions stream=True attempt=4/8 delay=2.000s signal=timeout_failures error=ReadTimeout"
backend_retry,2026-08-03 02:26:28,,,,,ReadTimeout,,5/8,timeout_failures,proxy.log.2026-08-03_03,"2026-08-03 02:26:28,195 - WARNING - backend_retry path=v1/chat/completions stream=True attempt=5/8 delay=2.000s signal=timeout_failures error=ReadTimeout"
backend_retry,2026-08-03 02:26:35,,,,,ReadTimeout,,4/8,timeout_failures,proxy.log.2026-08-03_03,"2026-08-03 02:26:35,407 - WARNING - backend_retry path=v1/chat/completions stream=True attempt=4/8 delay=2.000s signal=timeout_failures error=ReadTimeout"
backend_retry,2026-08-03 02:28:41,,,,,ReadTimeout,,3/8,timeout_failures,proxy.log.2026-08-03_03,"2026-08-03 02:28:41,923 - WARNING - backend_retry path=v1/chat/completions stream=True attempt=3/8 delay=1.034s signal=timeout_failures error=ReadTimeout"
backend_retry,2026-08-03 02:29:35,,,,,ReadTimeout,,5/8,timeout_failures,proxy.log.2026-08-03_03,"2026-08-03 02:29:35,753 - WARNING - backend_retry path=v1/chat/completions stream=True attempt=5/8 delay=2.000s signal=timeout_failures error=ReadTimeout"
backend_retry,2026-08-03 02:30:27,,,,,ReadTimeout,,5/8,timeout_failures,proxy.log.2026-08-03_03,"2026-08-03 02:30:27,960 - WARNING - backend_retry path=v1/chat/completions stream=True attempt=5/8 delay=2.000s signal=timeout_failures error=ReadTimeout"
backend_retry,2026-08-03 02:33:01,,,,,ReadTimeout,,6/8,timeout_failures,proxy.log.2026-08-03_03,"2026-08-03 02:33:01,666 - WARNING - backend_retry path=v1/chat/completions stream=True attempt=6/8 delay=1.578s signal=timeout_failures error=ReadTimeout"
backend_retry,2026-08-03 02:34:20,,,,,ReadTimeout,,6/8,timeout_failures,proxy.log.2026-08-03_03,"2026-08-03 02:34:20,517 - WARNING - backend_retry path=v1/chat/completions stream=True attempt=6/8 delay=1.535s signal=timeout_failures error=ReadTimeout"
backend_retry,2026-08-03 02:36:27,,,,,ReadTimeout,,7/8,timeout_failures,proxy.log.2026-08-03_03,"2026-08-03 02:36:27,160 - WARNING - backend_retry path=v1/chat/completions stream=True attempt=7/8 delay=1.684s signal=timeout_failures error=ReadTimeout"
backend_retry,2026-08-03 02:38:12,,,,,ReadTimeout,,7/8,timeout_failures,proxy.log.2026-08-03_03,"2026-08-03 02:38:12,606 - WARNING - backend_retry path=v1/chat/completions stream=True attempt=7/8 delay=2.000s signal=timeout_failures error=ReadTimeout"
backend_retry,2026-08-03 02:38:33,,,,,ReadTimeout,,4/8,timeout_failures,proxy.log.2026-08-03_03,"2026-08-03 02:38:33,090 - WARNING - backend_retry path=v1/chat/completions stream=True attempt=4/8 delay=2.000s signal=timeout_failures error=ReadTimeout"
stream_finish_error,2026-08-03 02:39:15,opencode,deepseek-v4-flash-free,019fc52e-05a0-78d5-b59d-bcb91055b787,opencode-deepseek-free,finish_reason:error,,,,proxy.log.2026-08-03_03,"2026-08-03 02:39:15,215 - INFO - Stream finished: reason=error session=019fc52e-05a0-78d5-b59d-bcb91055b787 provider=opencode model=deepseek-v4-flash-free entry=opencode-deepseek-free request=[{'type': 'text', 'text': '<skill name=""implement"" location=""/home/rgardler/.pi/..."
upstream_http_error,2026-08-03 02:54:21,,,,,,400,,,proxy.log.2026-08-03_03,"2026-08-03 02:54:21,205 - WARNING - [remote] upstream error status=400 url=https://opencode.ai/zen/v1/chat/completions body={""error"":{""param"":null,""type"":""invalid_request_error"",""code"":""invalid_request_error"",""message"":""Error from provider (Console): Upstream request failed: [invalid_request_error] The `reasoning_content` in the thinking mode must be passed back to the API.""}}"
upstream_http_error,2026-08-03 02:54:22,,,,,,400,,,proxy.log.2026-08-03_03,"2026-08-03 02:54:22,281 - WARNING - [remote] upstream error status=400 url=https://opencode.ai/zen/go/v1/chat/completions body={""error"":{""param"":null,""type"":""invalid_request_error"",""code"":""invalid_request_error"",""message"":""Error from provider (Console Go): Upstream request failed: [invalid_request_error] The `reasoning_content` in the thinking mode must be passed back to the API.""}}"
upstream_http_error,2026-08-03 02:54:23,,,,,,400,,,proxy.log.2026-08-03_03,"2026-08-03 02:54:23,269 - WARNING - [remote] upstream error status=400 url=https://opencode.ai/zen/go/v1/chat/completions body={""error"":{""param"":null,""type"":""invalid_request_error"",""code"":""invalid_request_error"",""message"":""Error from provider (Console Go): Upstream request failed: [invalid_request_error] The `reasoning_content` in the thinking mode must be passed back to the API.""}}"
stream_finish_error,2026-08-03 03:18:19,opencode,deepseek-v4-flash-free,019fc52e-05a0-78d5-b59d-bcb91055b787,opencode-deepseek-free,finish_reason:error,,,,proxy.log.2026-08-03_03,"2026-08-03 03:18:19,351 - INFO - Stream finished: reason=error session=019fc52e-05a0-78d5-b59d-bcb91055b787 provider=opencode model=deepseek-v4-flash-free entry=opencode-deepseek-free request=[{'type': 'text', 'text': 'The conversation history before this point was compac..."
stream_finish_error,2026-08-03 03:21:19,opencode,deepseek-v4-flash-free,019fc52e-05a0-78d5-b59d-bcb91055b787,opencode-deepseek-free,finish_reason:error,,,,proxy.log.2026-08-03_03,"2026-08-03 03:21:19,912 - INFO - Stream finished: reason=error session=019fc52e-05a0-78d5-b59d-bcb91055b787 provider=opencode model=deepseek-v4-flash-free entry=opencode-deepseek-free request=[{'type': 'text', 'text': 'The conversation history before this point was compac..."
upstream_http_error,2026-08-03 03:59:26,,,,,,402,,,proxy.log.2026-08-03_03,"2026-08-03 03:59:26,087 - WARNING - [remote] upstream error status=402 url=https://opencode.ai/zen/v1/chat/completions body={""error"":{""param"":null,""type"":""server_error"",""code"":""invalid_request_error"",""message"":""Upstream request failed: [invalid_request_error] Insufficient Balance""}}"
upstream_http_error,2026-08-03 03:59:27,,,,,,402,,,proxy.log.2026-08-03_03,"2026-08-03 03:59:27,882 - WARNING - [remote] upstream error status=402 url=https://opencode.ai/zen/go/v1/chat/completions body={""error"":{""param"":null,""type"":""server_error"",""code"":""invalid_request_error"",""message"":""Upstream request failed: [invalid_request_error] Insufficient Balance""}}"
upstream_http_error,2026-08-03 03:59:29,,,,,,402,,,proxy.log.2026-08-03_03,"2026-08-03 03:59:29,532 - WARNING - [remote] upstream error status=402 url=https://opencode.ai/zen/go/v1/chat/completions body={""error"":{""param"":null,""type"":""server_error"",""code"":""invalid_request_error"",""message"":""Upstream request failed: [invalid_request_error] Insufficient Balance""}}"
upstream_http_error,2026-08-03 03:59:32,,,,,,402,,,proxy.log.2026-08-03_03,"2026-08-03 03:59:32,947 - WARNING - [remote] upstream error status=402 url=https://opencode.ai/zen/v1/chat/completions body={""error"":{""param"":null,""type"":""server_error"",""code"":""invalid_request_error"",""message"":""Upstream request failed: [invalid_request_error] Insufficient Balance""}}"
upstream_http_error,2026-08-03 03:59:34,,,,,,402,,,proxy.log.2026-08-03_03,"2026-08-03 03:59:34,896 - WARNING - [remote] upstream error status=402 url=https://opencode.ai/zen/go/v1/chat/completions body={""error"":{""param"":null,""type"":""server_error"",""code"":""invalid_request_error"",""message"":""Upstream request failed: [invalid_request_error] Insufficient Balance""}}"
upstream_http_error,2026-08-03 03:59:36,,,,,,402,,,proxy.log.2026-08-03_03,"2026-08-03 03:59:36,594 - WARNING - [remote] upstream error status=402 url=https://opencode.ai/zen/go/v1/chat/completions body={""error"":{""param"":null,""type"":""server_error"",""code"":""invalid_request_error"",""message"":""Upstream request failed: [invalid_request_error] Insufficient Balance""}}"
upstream_http_error,2026-08-03 03:59:42,,,,,,402,,,proxy.log.2026-08-03_03,"2026-08-03 03:59:42,382 - WARNING - [remote] upstream error status=402 url=https://opencode.ai/zen/v1/chat/completions body={""error"":{""param"":null,""type"":""server_error"",""code"":""invalid_request_error"",""message"":""Upstream request failed: [invalid_request_error] Insufficient Balance""}}"
upstream_http_error,2026-08-03 03:59:44,,,,,,402,,,proxy.log.2026-08-03_03,"2026-08-03 03:59:44,289 - WARNING - [remote] upstream error status=402 url=https://opencode.ai/zen/go/v1/chat/completions body={""error"":{""param"":null,""type"":""server_error"",""code"":""invalid_request_error"",""message"":""Upstream request failed: [invalid_request_error] Insufficient Balance""}}"
upstream_http_error,2026-08-03 03:59:45,,,,,,402,,,proxy.log.2026-08-03_03,"2026-08-03 03:59:45,956 - WARNING - [remote] upstream error status=402 url=https://opencode.ai/zen/go/v1/chat/completions body={""error"":{""param"":null,""type"":""server_error"",""code"":""invalid_request_error"",""message"":""Upstream request failed: [invalid_request_error] Insufficient Balance""}}"
